номер_операции,код_месторождения,наименование_месторождения,номер_скважины,дата_начала,дата_окончания,глубина_план_м,глубина_факт_м,длительность_дней,код_статьи,план_тыс_тнг,факт_тыс_тнг,отклонение_тыс_тнг,год,месяц,квартал
ОП-2019-001562,МСТ-005,Харасан,СКВ-01562,2019-08-23,2019-09-09,933.2,875.8,17,ЗТР-05,1773.24,1706.06,-67.18,2019,8,Q3
ОП-2019-001574,МСТ-006,Мынкудук,СКВ-01574,2019-08-23,2019-09-13,682.2,693.7,21,ЗТР-01,2177.4,2254.78,77.38,2019,8,Q3
ОП-2019-001562,МСТ-005,Харасан,СКВ-01562,2019-08-23,2019-09-09,933.2,875.8,17,ЗТР-03,2007.15,1935.7,-71.45,2019,8,Q3
ОП-2019-001562,МСТ-005,Харасан,СКВ-01562,2019-08-23,2019-09-09,933.2,875.8,17,ЗТР-02,3827.23,4223.31,396.08,2019,8,Q3
ОП-2019-001574,МСТ-006,Мынкудук,СКВ-01574,2019-08-23,2019-09-13,682.2,693.7,21,ЗТР-04,2265.53,2457.18,191.65,2019,8,Q3
ОП-2019-001574,МСТ-006,Мынкудук,СКВ-01574,2019-08-23,2019-09-13,682.2,693.7,21,ЗТР-05,1492.22,1461.09,-31.13,2019,8,Q3
ОП-2019-001574,МСТ-006,Мынкудук,СКВ-01574,2019-08-23,2019-09-13,682.2,693.7,21,ЗТР-06,1413.03,1446.78,33.75,2019,8,Q3
ОП-2019-001574,МСТ-006,Мынкудук,СКВ-01574,2019-08-23,2019-09-13,682.2,693.7,21,ЗТР-07,1109.44,1118.46,9.02,2019,8,Q3
ОП-2019-001574,МСТ-006,Мынкудук,СКВ-01574,2019-08-23,2019-09-13,682.2,693.7,21,ЗТР-08,311.37,358.44,47.07,2019,8,Q3
ОП-2019-001574,МСТ-006,Мынкудук,СКВ-01574,2019-08-23,2019-09-13,682.2,693.7,21,ЗТР-09,266.64,311.4,44.76,2019,8,Q3
ОП-2019-001562,МСТ-005,Харасан,СКВ-01562,2019-08-23,2019-09-09,933.2,875.8,17,ЗТР-04,3073.92,3105.08,31.16,2019,8,Q3
ОП-2019-001561,МСТ-005,Харасан,СКВ-01561,2019-08-24,2019-09-10,763.5,779.1,17,ЗТР-07,1260.89,1204.96,-55.93,2019,8,Q3
ОП-2019-001561,МСТ-005,Харасан,СКВ-01561,2019-08-24,2019-09-10,763.5,779.1,17,ЗТР-06,3115.76,3652.05,536.29,2019,8,Q3
ОП-2019-001541,МСТ-003,Акдала,СКВ-01541,2019-08-24,2019-09-02,545.6,578.0,9,ЗТР-01,3365.91,3659.28,293.37,2019,8,Q3
ОП-2019-001561,МСТ-005,Харасан,СКВ-01561,2019-08-24,2019-09-10,763.5,779.1,17,ЗТР-04,2123.79,2265.86,142.07,2019,8,Q3
ОП-2019-001561,МСТ-005,Харасан,СКВ-01561,2019-08-24,2019-09-10,763.5,779.1,17,ЗТР-02,4891.32,5205.5,314.18,2019,8,Q3
ОП-2019-001561,МСТ-005,Харасан,СКВ-01561,2019-08-24,2019-09-10,763.5,779.1,17,ЗТР-01,4105.58,3921.08,-184.5,2019,8,Q3
ОП-2019-001546,МСТ-003,Акдала,СКВ-01546,2019-08-24,2019-09-03,632.2,601.3,10,ЗТР-09,386.35,444.67,58.32,2019,8,Q3
ОП-2019-001551,МСТ-004,Южный Инкай,СКВ-01551,2019-08-24,2019-09-18,823.1,825.4,25,ЗТР-01,4292.22,4563.95,271.73,2019,8,Q3
ОП-2019-001551,МСТ-004,Южный Инкай,СКВ-01551,2019-08-24,2019-09-18,823.1,825.4,25,ЗТР-02,2029.82,2323.45,293.63,2019,8,Q3
ОП-2019-001551,МСТ-004,Южный Инкай,СКВ-01551,2019-08-24,2019-09-18,823.1,825.4,25,ЗТР-03,3583.99,4102.47,518.48,2019,8,Q3
ОП-2019-001551,МСТ-004,Южный Инкай,СКВ-01551,2019-08-24,2019-09-18,823.1,825.4,25,ЗТР-04,1426.3,1594.44,168.14,2019,8,Q3
ОП-2019-001551,МСТ-004,Южный Инкай,СКВ-01551,2019-08-24,2019-09-18,823.1,825.4,25,ЗТР-05,2238.58,2213.36,-25.22,2019,8,Q3
ОП-2019-001551,МСТ-004,Южный Инкай,СКВ-01551,2019-08-24,2019-09-18,823.1,825.4,25,ЗТР-06,1755.49,1741.19,-14.3,2019,8,Q3
ОП-2019-001551,МСТ-004,Южный Инкай,СКВ-01551,2019-08-24,2019-09-18,823.1,825.4,25,ЗТР-07,1416.87,1368.94,-47.93,2019,8,Q3
ОП-2019-001551,МСТ-004,Южный Инкай,СКВ-01551,2019-08-24,2019-09-18,823.1,825.4,25,ЗТР-08,808.52,777.64,-30.88,2019,8,Q3
ОП-2019-001551,МСТ-004,Южный Инкай,СКВ-01551,2019-08-24,2019-09-18,823.1,825.4,25,ЗТР-09,421.53,435.34,13.81,2019,8,Q3
ОП-2019-001561,МСТ-005,Харасан,СКВ-01561,2019-08-24,2019-09-10,763.5,779.1,17,ЗТР-05,945.29,1021.03,75.74,2019,8,Q3
ОП-2019-001561,МСТ-005,Харасан,СКВ-01561,2019-08-24,2019-09-10,763.5,779.1,17,ЗТР-08,250.22,262.52,12.3,2019,8,Q3
ОП-2019-001561,МСТ-005,Харасан,СКВ-01561,2019-08-24,2019-09-10,763.5,779.1,17,ЗТР-03,2372.56,2518.81,146.25,2019,8,Q3
ОП-2019-001546,МСТ-003,Акдала,СКВ-01546,2019-08-24,2019-09-03,632.2,601.3,10,ЗТР-08,192.17,204.27,12.1,2019,8,Q3
ОП-2019-001541,МСТ-003,Акдала,СКВ-01541,2019-08-24,2019-09-02,545.6,578.0,9,ЗТР-03,834.4,880.07,45.67,2019,8,Q3
ОП-2019-001561,МСТ-005,Харасан,СКВ-01561,2019-08-24,2019-09-10,763.5,779.1,17,ЗТР-09,233.41,268.07,34.66,2019,8,Q3
ОП-2019-001541,МСТ-003,Акдала,СКВ-01541,2019-08-24,2019-09-02,545.6,578.0,9,ЗТР-02,2158.77,2314.16,155.39,2019,8,Q3
ОП-2019-001573,МСТ-006,Мынкудук,СКВ-01573,2019-08-24,2019-09-20,926.8,844.3,27,ЗТР-01,4781.27,4847.77,66.5,2019,8,Q3
ОП-2019-001573,МСТ-006,Мынкудук,СКВ-01573,2019-08-24,2019-09-20,926.8,844.3,27,ЗТР-02,3814.19,4120.29,306.1,2019,8,Q3
ОП-2019-001573,МСТ-006,Мынкудук,СКВ-01573,2019-08-24,2019-09-20,926.8,844.3,27,ЗТР-03,1175.38,1294.97,119.59,2019,8,Q3
ОП-2019-001573,МСТ-006,Мынкудук,СКВ-01573,2019-08-24,2019-09-20,926.8,844.3,27,ЗТР-04,3116.44,2995.52,-120.92,2019,8,Q3
ОП-2019-001541,МСТ-003,Акдала,СКВ-01541,2019-08-24,2019-09-02,545.6,578.0,9,ЗТР-04,618.62,691.25,72.63,2019,8,Q3
ОП-2019-001541,МСТ-003,Акдала,СКВ-01541,2019-08-24,2019-09-02,545.6,578.0,9,ЗТР-05,1464.17,1549.65,85.48,2019,8,Q3
ОП-2019-001541,МСТ-003,Акдала,СКВ-01541,2019-08-24,2019-09-02,545.6,578.0,9,ЗТР-06,1619.98,1561.86,-58.12,2019,8,Q3
ОП-2019-001541,МСТ-003,Акдала,СКВ-01541,2019-08-24,2019-09-02,545.6,578.0,9,ЗТР-08,256.01,279.29,23.28,2019,8,Q3
ОП-2019-001573,МСТ-006,Мынкудук,СКВ-01573,2019-08-24,2019-09-20,926.8,844.3,27,ЗТР-05,1920.26,1927.61,7.35,2019,8,Q3
ОП-2019-001541,МСТ-003,Акдала,СКВ-01541,2019-08-24,2019-09-02,545.6,578.0,9,ЗТР-07,418.85,472.68,53.83,2019,8,Q3
ОП-2019-001573,МСТ-006,Мынкудук,СКВ-01573,2019-08-24,2019-09-20,926.8,844.3,27,ЗТР-07,988.07,1146.09,158.02,2019,8,Q3
ОП-2019-001573,МСТ-006,Мынкудук,СКВ-01573,2019-08-24,2019-09-20,926.8,844.3,27,ЗТР-08,366.68,398.22,31.54,2019,8,Q3
ОП-2019-001573,МСТ-006,Мынкудук,СКВ-01573,2019-08-24,2019-09-20,926.8,844.3,27,ЗТР-09,181.38,186.88,5.5,2019,8,Q3
ОП-2019-001541,МСТ-003,Акдала,СКВ-01541,2019-08-24,2019-09-02,545.6,578.0,9,ЗТР-09,106.37,121.5,15.13,2019,8,Q3
ОП-2019-001546,МСТ-003,Акдала,СКВ-01546,2019-08-24,2019-09-03,632.2,601.3,10,ЗТР-01,3762.38,4008.67,246.29,2019,8,Q3
ОП-2019-001546,МСТ-003,Акдала,СКВ-01546,2019-08-24,2019-09-03,632.2,601.3,10,ЗТР-02,2800.47,2772.93,-27.54,2019,8,Q3
ОП-2019-001546,МСТ-003,Акдала,СКВ-01546,2019-08-24,2019-09-03,632.2,601.3,10,ЗТР-03,1907.27,2140.36,233.09,2019,8,Q3
ОП-2019-001546,МСТ-003,Акдала,СКВ-01546,2019-08-24,2019-09-03,632.2,601.3,10,ЗТР-04,1135.18,1283.73,148.55,2019,8,Q3
ОП-2019-001573,МСТ-006,Мынкудук,СКВ-01573,2019-08-24,2019-09-20,926.8,844.3,27,ЗТР-06,709.09,728.62,19.53,2019,8,Q3
ОП-2019-001546,МСТ-003,Акдала,СКВ-01546,2019-08-24,2019-09-03,632.2,601.3,10,ЗТР-05,1367.66,1403.45,35.79,2019,8,Q3
ОП-2019-001546,МСТ-003,Акдала,СКВ-01546,2019-08-24,2019-09-03,632.2,601.3,10,ЗТР-06,1397.94,1446.28,48.34,2019,8,Q3
ОП-2019-001546,МСТ-003,Акдала,СКВ-01546,2019-08-24,2019-09-03,632.2,601.3,10,ЗТР-07,326.81,365.15,38.34,2019,8,Q3
ОП-2019-001553,МСТ-004,Южный Инкай,СКВ-01553,2019-08-25,2019-09-07,550.6,578.6,13,ЗТР-06,408.58,461.58,53.0,2019,8,Q3
ОП-2019-001553,МСТ-004,Южный Инкай,СКВ-01553,2019-08-25,2019-09-07,550.6,578.6,13,ЗТР-05,1570.49,1580.82,10.33,2019,8,Q3
ОП-2019-001553,МСТ-004,Южный Инкай,СКВ-01553,2019-08-25,2019-09-07,550.6,578.6,13,ЗТР-04,718.71,734.69,15.98,2019,8,Q3
ОП-2019-001553,МСТ-004,Южный Инкай,СКВ-01553,2019-08-25,2019-09-07,550.6,578.6,13,ЗТР-01,1276.49,1371.12,94.63,2019,8,Q3
ОП-2019-001553,МСТ-004,Южный Инкай,СКВ-01553,2019-08-25,2019-09-07,550.6,578.6,13,ЗТР-02,3842.67,3821.01,-21.66,2019,8,Q3
ОП-2019-001553,МСТ-004,Южный Инкай,СКВ-01553,2019-08-25,2019-09-07,550.6,578.6,13,ЗТР-07,1143.85,1309.48,165.63,2019,8,Q3
ОП-2019-001553,МСТ-004,Южный Инкай,СКВ-01553,2019-08-25,2019-09-07,550.6,578.6,13,ЗТР-03,1667.87,1839.21,171.34,2019,8,Q3
ОП-2019-001553,МСТ-004,Южный Инкай,СКВ-01553,2019-08-25,2019-09-07,550.6,578.6,13,ЗТР-08,427.53,421.58,-5.95,2019,8,Q3
ОП-2019-001554,МСТ-005,Харасан,СКВ-01554,2019-08-25,2019-09-20,792.1,862.9,26,ЗТР-07,3919.52,3981.5,61.98,2019,8,Q3
ОП-2019-001554,МСТ-005,Харасан,СКВ-01554,2019-08-25,2019-09-20,792.1,862.9,26,ЗТР-01,4117.32,4285.32,168.0,2019,8,Q3
ОП-2019-001554,МСТ-005,Харасан,СКВ-01554,2019-08-25,2019-09-20,792.1,862.9,26,ЗТР-02,5465.76,5669.88,204.12,2019,8,Q3
ОП-2019-001554,МСТ-005,Харасан,СКВ-01554,2019-08-25,2019-09-20,792.1,862.9,26,ЗТР-03,2095.46,2353.49,258.03,2019,8,Q3
ОП-2019-001554,МСТ-005,Харасан,СКВ-01554,2019-08-25,2019-09-20,792.1,862.9,26,ЗТР-04,2410.13,2761.28,351.15,2019,8,Q3
ОП-2019-001554,МСТ-005,Харасан,СКВ-01554,2019-08-25,2019-09-20,792.1,862.9,26,ЗТР-05,2156.21,2072.49,-83.72,2019,8,Q3
ОП-2019-001554,МСТ-005,Харасан,СКВ-01554,2019-08-25,2019-09-20,792.1,862.9,26,ЗТР-09,531.45,532.58,1.13,2019,8,Q3
ОП-2019-001553,МСТ-004,Южный Инкай,СКВ-01553,2019-08-25,2019-09-07,550.6,578.6,13,ЗТР-09,85.73,100.77,15.04,2019,8,Q3
ОП-2019-001554,МСТ-005,Харасан,СКВ-01554,2019-08-25,2019-09-20,792.1,862.9,26,ЗТР-08,493.7,480.97,-12.73,2019,8,Q3
ОП-2019-001554,МСТ-005,Харасан,СКВ-01554,2019-08-25,2019-09-20,792.1,862.9,26,ЗТР-06,3106.25,3410.39,304.14,2019,8,Q3
ОП-2019-001538,МСТ-002,Буденовское,СКВ-01538,2019-08-26,2019-09-01,316.1,288.0,6,ЗТР-02,2481.09,2400.36,-80.73,2019,8,Q3
ОП-2019-001538,МСТ-002,Буденовское,СКВ-01538,2019-08-26,2019-09-01,316.1,288.0,6,ЗТР-01,2105.54,2108.59,3.05,2019,8,Q3
ОП-2019-001538,МСТ-002,Буденовское,СКВ-01538,2019-08-26,2019-09-01,316.1,288.0,6,ЗТР-09,138.08,156.16,18.08,2019,8,Q3
ОП-2019-001538,МСТ-002,Буденовское,СКВ-01538,2019-08-26,2019-09-01,316.1,288.0,6,ЗТР-04,404.29,409.74,5.45,2019,8,Q3
ОП-2019-001538,МСТ-002,Буденовское,СКВ-01538,2019-08-26,2019-09-01,316.1,288.0,6,ЗТР-07,268.81,267.73,-1.08,2019,8,Q3
ОП-2019-001538,МСТ-002,Буденовское,СКВ-01538,2019-08-26,2019-09-01,316.1,288.0,6,ЗТР-06,1036.43,1011.08,-25.35,2019,8,Q3
ОП-2019-001538,МСТ-002,Буденовское,СКВ-01538,2019-08-26,2019-09-01,316.1,288.0,6,ЗТР-05,689.41,751.27,61.86,2019,8,Q3
ОП-2019-001552,МСТ-004,Южный Инкай,СКВ-01552,2019-08-26,2019-09-05,498.8,540.1,10,ЗТР-03,5534.18,6154.96,620.78,2019,8,Q3
ОП-2019-001552,МСТ-004,Южный Инкай,СКВ-01552,2019-08-26,2019-09-05,498.8,540.1,10,ЗТР-02,1522.41,1570.13,47.72,2019,8,Q3
ОП-2019-001552,МСТ-004,Южный Инкай,СКВ-01552,2019-08-26,2019-09-05,498.8,540.1,10,ЗТР-01,1678.56,1855.78,177.22,2019,8,Q3
ОП-2019-001538,МСТ-002,Буденовское,СКВ-01538,2019-08-26,2019-09-01,316.1,288.0,6,ЗТР-08,259.02,278.46,19.44,2019,8,Q3
ОП-2019-001552,МСТ-004,Южный Инкай,СКВ-01552,2019-08-26,2019-09-05,498.8,540.1,10,ЗТР-04,1535.91,1635.78,99.87,2019,8,Q3
ОП-2019-001538,МСТ-002,Буденовское,СКВ-01538,2019-08-26,2019-09-01,316.1,288.0,6,ЗТР-03,921.98,903.48,-18.5,2019,8,Q3
ОП-2019-001552,МСТ-004,Южный Инкай,СКВ-01552,2019-08-26,2019-09-05,498.8,540.1,10,ЗТР-06,1826.69,1846.92,20.23,2019,8,Q3
ОП-2019-001571,МСТ-006,Мынкудук,СКВ-01571,2019-08-26,2019-09-14,745.2,709.7,19,ЗТР-04,1797.05,1937.94,140.89,2019,8,Q3
ОП-2019-001571,МСТ-006,Мынкудук,СКВ-01571,2019-08-26,2019-09-14,745.2,709.7,19,ЗТР-03,703.05,679.77,-23.28,2019,8,Q3
ОП-2019-001571,МСТ-006,Мынкудук,СКВ-01571,2019-08-26,2019-09-14,745.2,709.7,19,ЗТР-02,4778.02,4658.44,-119.58,2019,8,Q3
ОП-2019-001571,МСТ-006,Мынкудук,СКВ-01571,2019-08-26,2019-09-14,745.2,709.7,19,ЗТР-01,3849.13,4354.24,505.11,2019,8,Q3
ОП-2019-001571,МСТ-006,Мынкудук,СКВ-01571,2019-08-26,2019-09-14,745.2,709.7,19,ЗТР-06,2938.18,3207.61,269.43,2019,8,Q3
ОП-2019-001571,МСТ-006,Мынкудук,СКВ-01571,2019-08-26,2019-09-14,745.2,709.7,19,ЗТР-07,1025.77,999.43,-26.34,2019,8,Q3
ОП-2019-001571,МСТ-006,Мынкудук,СКВ-01571,2019-08-26,2019-09-14,745.2,709.7,19,ЗТР-08,301.57,291.09,-10.48,2019,8,Q3
ОП-2019-001571,МСТ-006,Мынкудук,СКВ-01571,2019-08-26,2019-09-14,745.2,709.7,19,ЗТР-09,289.02,334.99,45.97,2019,8,Q3
ОП-2019-001571,МСТ-006,Мынкудук,СКВ-01571,2019-08-26,2019-09-14,745.2,709.7,19,ЗТР-05,1805.8,1944.36,138.56,2019,8,Q3
ОП-2019-001572,МСТ-006,Мынкудук,СКВ-01572,2019-08-26,2019-09-04,468.3,471.0,9,ЗТР-02,8101.55,8283.94,182.39,2019,8,Q3
ОП-2019-001572,МСТ-006,Мынкудук,СКВ-01572,2019-08-26,2019-09-04,468.3,471.0,9,ЗТР-01,1915.78,1942.04,26.26,2019,8,Q3
ОП-2019-001572,МСТ-006,Мынкудук,СКВ-01572,2019-08-26,2019-09-04,468.3,471.0,9,ЗТР-04,606.8,633.09,26.29,2019,8,Q3
ОП-2019-001572,МСТ-006,Мынкудук,СКВ-01572,2019-08-26,2019-09-04,468.3,471.0,9,ЗТР-05,645.14,634.24,-10.9,2019,8,Q3
ОП-2019-001572,МСТ-006,Мынкудук,СКВ-01572,2019-08-26,2019-09-04,468.3,471.0,9,ЗТР-06,1775.69,2025.09,249.4,2019,8,Q3
ОП-2019-001572,МСТ-006,Мынкудук,СКВ-01572,2019-08-26,2019-09-04,468.3,471.0,9,ЗТР-07,496.33,484.28,-12.05,2019,8,Q3
ОП-2019-001572,МСТ-006,Мынкудук,СКВ-01572,2019-08-26,2019-09-04,468.3,471.0,9,ЗТР-08,364.82,388.93,24.11,2019,8,Q3
ОП-2019-001572,МСТ-006,Мынкудук,СКВ-01572,2019-08-26,2019-09-04,468.3,471.0,9,ЗТР-09,223.14,234.52,11.38,2019,8,Q3
ОП-2019-001552,МСТ-004,Южный Инкай,СКВ-01552,2019-08-26,2019-09-05,498.8,540.1,10,ЗТР-09,243.76,243.64,-0.12,2019,8,Q3
ОП-2019-001552,МСТ-004,Южный Инкай,СКВ-01552,2019-08-26,2019-09-05,498.8,540.1,10,ЗТР-08,312.17,317.49,5.32,2019,8,Q3
ОП-2019-001552,МСТ-004,Южный Инкай,СКВ-01552,2019-08-26,2019-09-05,498.8,540.1,10,ЗТР-07,1204.09,1221.9,17.81,2019,8,Q3
ОП-2019-001572,МСТ-006,Мынкудук,СКВ-01572,2019-08-26,2019-09-04,468.3,471.0,9,ЗТР-03,862.51,823.0,-39.51,2019,8,Q3
ОП-2019-001552,МСТ-004,Южный Инкай,СКВ-01552,2019-08-26,2019-09-05,498.8,540.1,10,ЗТР-05,708.03,789.88,81.85,2019,8,Q3
ОП-2019-001569,МСТ-006,Мынкудук,СКВ-01569,2019-08-27,2019-09-21,794.5,824.0,25,ЗТР-07,1087.01,1237.36,150.35,2019,8,Q3
ОП-2019-001569,МСТ-006,Мынкудук,СКВ-01569,2019-08-27,2019-09-21,794.5,824.0,25,ЗТР-08,296.91,341.83,44.92,2019,8,Q3
ОП-2019-001569,МСТ-006,Мынкудук,СКВ-01569,2019-08-27,2019-09-21,794.5,824.0,25,ЗТР-09,420.46,436.87,16.41,2019,8,Q3
ОП-2019-001601,МСТ-012,Заречное,СКВ-01601,2019-08-27,2019-09-06,475.1,439.6,10,ЗТР-09,252.15,274.46,22.31,2019,8,Q3
ОП-2019-001601,МСТ-012,Заречное,СКВ-01601,2019-08-27,2019-09-06,475.1,439.6,10,ЗТР-03,630.49,683.35,52.86,2019,8,Q3
ОП-2019-001601,МСТ-012,Заречное,СКВ-01601,2019-08-27,2019-09-06,475.1,439.6,10,ЗТР-04,1092.54,1131.43,38.89,2019,8,Q3
ОП-2019-001601,МСТ-012,Заречное,СКВ-01601,2019-08-27,2019-09-06,475.1,439.6,10,ЗТР-05,1162.15,1142.2,-19.95,2019,8,Q3
ОП-2019-001601,МСТ-012,Заречное,СКВ-01601,2019-08-27,2019-09-06,475.1,439.6,10,ЗТР-06,718.15,738.93,20.78,2019,8,Q3
ОП-2019-001601,МСТ-012,Заречное,СКВ-01601,2019-08-27,2019-09-06,475.1,439.6,10,ЗТР-07,483.37,499.27,15.9,2019,8,Q3
ОП-2019-001601,МСТ-012,Заречное,СКВ-01601,2019-08-27,2019-09-06,475.1,439.6,10,ЗТР-08,193.63,198.68,5.05,2019,8,Q3
ОП-2019-001569,МСТ-006,Мынкудук,СКВ-01569,2019-08-27,2019-09-21,794.5,824.0,25,ЗТР-06,2662.88,2636.82,-26.06,2019,8,Q3
ОП-2019-001601,МСТ-012,Заречное,СКВ-01601,2019-08-27,2019-09-06,475.1,439.6,10,ЗТР-02,964.63,1034.64,70.01,2019,8,Q3
ОП-2019-001569,МСТ-006,Мынкудук,СКВ-01569,2019-08-27,2019-09-21,794.5,824.0,25,ЗТР-05,1347.01,1476.0,128.99,2019,8,Q3
ОП-2019-001601,МСТ-012,Заречное,СКВ-01601,2019-08-27,2019-09-06,475.1,439.6,10,ЗТР-01,2515.85,2500.72,-15.13,2019,8,Q3
ОП-2019-001569,МСТ-006,Мынкудук,СКВ-01569,2019-08-27,2019-09-21,794.5,824.0,25,ЗТР-03,3845.02,3760.5,-84.52,2019,8,Q3
ОП-2019-001594,МСТ-011,Северный Харасан,СКВ-01594,2019-08-27,2019-09-05,556.3,525.4,9,ЗТР-09,343.81,362.71,18.9,2019,8,Q3
ОП-2019-001594,МСТ-011,Северный Харасан,СКВ-01594,2019-08-27,2019-09-05,556.3,525.4,9,ЗТР-08,150.99,163.62,12.63,2019,8,Q3
ОП-2019-001569,МСТ-006,Мынкудук,СКВ-01569,2019-08-27,2019-09-21,794.5,824.0,25,ЗТР-04,1736.48,1823.31,86.83,2019,8,Q3
ОП-2019-001594,МСТ-011,Северный Харасан,СКВ-01594,2019-08-27,2019-09-05,556.3,525.4,9,ЗТР-06,1183.86,1328.64,144.78,2019,8,Q3
ОП-2019-001594,МСТ-011,Северный Харасан,СКВ-01594,2019-08-27,2019-09-05,556.3,525.4,9,ЗТР-05,1613.71,1590.45,-23.26,2019,8,Q3
ОП-2019-001594,МСТ-011,Северный Харасан,СКВ-01594,2019-08-27,2019-09-05,556.3,525.4,9,ЗТР-04,1139.89,1164.62,24.73,2019,8,Q3
ОП-2019-001594,МСТ-011,Северный Харасан,СКВ-01594,2019-08-27,2019-09-05,556.3,525.4,9,ЗТР-03,1865.71,1891.1,25.39,2019,8,Q3
ОП-2019-001594,МСТ-011,Северный Харасан,СКВ-01594,2019-08-27,2019-09-05,556.3,525.4,9,ЗТР-02,3124.65,3344.07,219.42,2019,8,Q3
ОП-2019-001594,МСТ-011,Северный Харасан,СКВ-01594,2019-08-27,2019-09-05,556.3,525.4,9,ЗТР-01,1108.76,1237.37,128.61,2019,8,Q3
ОП-2019-001559,МСТ-005,Харасан,СКВ-01559,2019-08-27,2019-09-09,872.1,794.5,13,ЗТР-01,3461.47,3620.15,158.68,2019,8,Q3
ОП-2019-001559,МСТ-005,Харасан,СКВ-01559,2019-08-27,2019-09-09,872.1,794.5,13,ЗТР-02,3131.68,3376.47,244.79,2019,8,Q3
ОП-2019-001559,МСТ-005,Харасан,СКВ-01559,2019-08-27,2019-09-09,872.1,794.5,13,ЗТР-03,3197.34,3697.95,500.61,2019,8,Q3
ОП-2019-001559,МСТ-005,Харасан,СКВ-01559,2019-08-27,2019-09-09,872.1,794.5,13,ЗТР-04,1345.06,1496.53,151.47,2019,8,Q3
ОП-2019-001559,МСТ-005,Харасан,СКВ-01559,2019-08-27,2019-09-09,872.1,794.5,13,ЗТР-05,1190.99,1147.51,-43.48,2019,8,Q3
ОП-2019-001594,МСТ-011,Северный Харасан,СКВ-01594,2019-08-27,2019-09-05,556.3,525.4,9,ЗТР-07,915.83,960.46,44.63,2019,8,Q3
ОП-2019-001559,МСТ-005,Харасан,СКВ-01559,2019-08-27,2019-09-09,872.1,794.5,13,ЗТР-07,527.7,581.05,53.35,2019,8,Q3
ОП-2019-001559,МСТ-005,Харасан,СКВ-01559,2019-08-27,2019-09-09,872.1,794.5,13,ЗТР-06,2150.37,2059.34,-91.03,2019,8,Q3
ОП-2019-001569,МСТ-006,Мынкудук,СКВ-01569,2019-08-27,2019-09-21,794.5,824.0,25,ЗТР-02,1905.31,1972.11,66.8,2019,8,Q3
ОП-2019-001569,МСТ-006,Мынкудук,СКВ-01569,2019-08-27,2019-09-21,794.5,824.0,25,ЗТР-01,4816.58,4933.37,116.79,2019,8,Q3
ОП-2019-001587,МСТ-009,Ирколь,СКВ-01587,2019-08-27,2019-09-19,842.7,807.4,23,ЗТР-02,5789.27,5841.77,52.5,2019,8,Q3
ОП-2019-001587,МСТ-009,Ирколь,СКВ-01587,2019-08-27,2019-09-19,842.7,807.4,23,ЗТР-03,1222.85,1366.21,143.36,2019,8,Q3
ОП-2019-001587,МСТ-009,Ирколь,СКВ-01587,2019-08-27,2019-09-19,842.7,807.4,23,ЗТР-04,2513.91,2593.47,79.56,2019,8,Q3
ОП-2019-001587,МСТ-009,Ирколь,СКВ-01587,2019-08-27,2019-09-19,842.7,807.4,23,ЗТР-05,2373.92,2298.73,-75.19,2019,8,Q3
ОП-2019-001587,МСТ-009,Ирколь,СКВ-01587,2019-08-27,2019-09-19,842.7,807.4,23,ЗТР-01,4727.41,4998.94,271.53,2019,8,Q3
ОП-2019-001587,МСТ-009,Ирколь,СКВ-01587,2019-08-27,2019-09-19,842.7,807.4,23,ЗТР-07,1110.04,1078.97,-31.07,2019,8,Q3
ОП-2019-001587,МСТ-009,Ирколь,СКВ-01587,2019-08-27,2019-09-19,842.7,807.4,23,ЗТР-08,771.09,823.02,51.93,2019,8,Q3
ОП-2019-001587,МСТ-009,Ирколь,СКВ-01587,2019-08-27,2019-09-19,842.7,807.4,23,ЗТР-09,287.88,338.34,50.46,2019,8,Q3
ОП-2019-001559,МСТ-005,Харасан,СКВ-01559,2019-08-27,2019-09-09,872.1,794.5,13,ЗТР-09,181.09,181.3,0.21,2019,8,Q3
ОП-2019-001559,МСТ-005,Харасан,СКВ-01559,2019-08-27,2019-09-09,872.1,794.5,13,ЗТР-08,417.43,423.54,6.11,2019,8,Q3
ОП-2019-001587,МСТ-009,Ирколь,СКВ-01587,2019-08-27,2019-09-19,842.7,807.4,23,ЗТР-06,3086.3,3580.45,494.15,2019,8,Q3
ОП-2019-001582,МСТ-008,Уванас,СКВ-01582,2019-08-28,2019-09-09,721.0,714.9,12,ЗТР-02,3566.25,3604.94,38.69,2019,8,Q3
ОП-2019-001582,МСТ-008,Уванас,СКВ-01582,2019-08-28,2019-09-09,721.0,714.9,12,ЗТР-01,1579.13,1733.06,153.93,2019,8,Q3
ОП-2019-001576,МСТ-007,Канжуган,СКВ-01576,2019-08-28,2019-09-03,396.8,393.4,6,ЗТР-01,2202.35,2349.64,147.29,2019,8,Q3
ОП-2019-001576,МСТ-007,Канжуган,СКВ-01576,2019-08-28,2019-09-03,396.8,393.4,6,ЗТР-02,2207.44,2513.27,305.83,2019,8,Q3
ОП-2019-001576,МСТ-007,Канжуган,СКВ-01576,2019-08-28,2019-09-03,396.8,393.4,6,ЗТР-04,570.04,638.28,68.24,2019,8,Q3
ОП-2019-001576,МСТ-007,Канжуган,СКВ-01576,2019-08-28,2019-09-03,396.8,393.4,6,ЗТР-05,905.21,956.61,51.4,2019,8,Q3
